config;instance;run;solutionCosts;integerSolutionCosts;optimal;feasible;total running time;total setup costs;number of too late jobs;number of batches;solve_time;total_time;normalized_objective_bound;int_objective_bound;normalization_const_int_to_float_obj;solution_method;instance_number;objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-warmstart-batchcount-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instances/67NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.22.52.dzn ../../mzn-warmstart-data/warm_start_67NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.22.52.dzn;1;0.962920635;60664;-1;1;145;42;100;15;3609.1402;3618.76847;0.000174603;11;63000;singleobj-mzn-gurobiWS-noBounds;67;batchcount
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-batchcount-objective.mzn $file --time-limit 3600000 -v;../../instances/67NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.22.52.dzn;1;0.943460317;59438;-1;1;138;43;98;15;3610.6095;3620.46909;0.000174603;11;63000;singleobj-mzn-gurobi-noBounds;67;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-batchcount.mod $file;../../instances/67NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.22.52.dat;1;0.000238095;15;-1;1;138;43;96;15;3597.82;3600;0.00015873;10;63000;singleobj-opl-reprjob-noBounds;67;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-warmstart-batchcount.mod $file;../../opl-warmstart-data/warm_start_67NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.22.52.dat;1;0.000238095;15;-1;1;128;42;100;15;3597.81;3600;0.00015873;10;63000;singleobj-opl-reprjob-WS-noBounds;67;batchcount
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-warmstart-ovenruntime-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instances/67NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.22.52.dzn ../../mzn-warmstart-data/warm_start_67NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.22.52.dzn;1;0.952095238;59982;-1;1;115;61;99;;3612.3529;3622.16435;0.000344298;21.6907723;63000;singleobj-mzn-gurobiWS-noBounds;67;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-ovenruntime.mod $file;../../instances/67NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.22.52.dat;1;0.001730159;109;-1;1;109;44;95;15;3597.77;3600;0.001047619;66;63000;singleobj-opl-reprjob-noBounds;67;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-warmstart-ovenruntime.mod $file;../../opl-warmstart-data/warm_start_67NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.22.52.dat;1;0.001730159;109;-1;1;109;44;97;15;3597.79;3600;0.001047619;66;63000;singleobj-opl-reprjob-WS-noBounds;67;ovenruntime
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-warmstart-setupcosts-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instances/67NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.22.52.dzn ../../mzn-warmstart-data/warm_start_67NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.22.52.dzn;1;0.958539683;60388;-1;1;227;40;99;;3611.8639;3621.44011;4.76E-05;3;63000;singleobj-mzn-gurobiWS-noBounds;67;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-setupcosts.mod $file;../../instances/67NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.22.52.dat;1;0.000555556;35;-1;1;148;35;100;17;3597.83;3600;0.000222222;14;63000;singleobj-opl-reprjob-noBounds;67;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-warmstart-setupcosts.mod $file;../../opl-warmstart-data/warm_start_67NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.22.52.dat;1;0.000555556;35;-1;1;136;35;100;16;3597.67;3600;0.000222222;14;63000;singleobj-opl-reprjob-WS-noBounds;67;setupcosts
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-warmstart-tardiness-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instances/67NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.22.52.dzn ../../mzn-warmstart-data/warm_start_67NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.22.52.dzn;1;0.86431746;54452;-1;1;223;80;89;;3610.3978;3619.97988;0.000555556;35;63000;singleobj-mzn-gurobiWS-noBounds;67;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-tardiness.mod $file;../../instances/67NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.22.52.dat;1;0.001126984;71;-1;1;336;160;71;63;3597.83;3600;7.94E-05;5;63000;singleobj-opl-reprjob-noBounds;67;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-warmstart-tardiness.mod $file;../../opl-warmstart-data/warm_start_67NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.22.52.dat;1;0.001126984;71;-1;1;319;155;71;58;3597.83;3600;7.94E-05;5;63000;singleobj-opl-reprjob-WS-noBounds;67;tardiness
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-warmstart-batchcount-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instances/68NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.27.01.dzn ../../mzn-warmstart-data/warm_start_68NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.27.01.dzn;1;0.986702073;303817902;-1;1;4098;974;100;70;3610.9388;3621.9537;1.92E-07;59;307912500;singleobj-mzn-gurobiWS-noBounds;68;batchcount
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-batchcount-objective.mzn $file --time-limit 3600000 -v;../../instances/68NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.27.01.dzn;1;0.988697442;304432301;-1;1;4384;937;100;70;3610.226;3620.5271;1.95E-07;60;307912500;singleobj-mzn-gurobi-noBounds;68;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-batchcount.mod $file;../../instances/68NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.27.01.dat;1;2.27E-07;70;-1;1;4014;969;100;70;3597.84;3600;7.14E-08;22;307912500;singleobj-opl-reprjob-noBounds;68;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-warmstart-batchcount.mod $file;../../opl-warmstart-data/warm_start_68NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.27.01.dat;1;2.27E-07;70;-1;1;3976;977;100;70;3597.77;3600;7.14E-08;22;307912500;singleobj-opl-reprjob-WS-noBounds;68;batchcount
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-warmstart-ovenruntime-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instances/68NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.27.01.dzn ../../mzn-warmstart-data/warm_start_68NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.27.01.dzn;1;0.986807993;303850516;-1;1;4001;1192;100;;3613.2571;3624.2542;9.04E-06;2785;307912500;singleobj-mzn-gurobiWS-noBounds;68;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-ovenruntime.mod $file;../../instances/68NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.27.01.dat;1;1.23E-05;3794;-1;1;3794;1005;100;70;3597.9;3600;4.23E-06;1303;307912500;singleobj-opl-reprjob-noBounds;68;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-warmstart-ovenruntime.mod $file;../../opl-warmstart-data/warm_start_68NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.27.01.dat;1;1.22E-05;3769;-1;1;3769;991;100;70;3597.7;3600;4.23E-06;1303;307912500;singleobj-opl-reprjob-WS-noBounds;68;ovenruntime
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-warmstart-setupcosts-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instances/68NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.27.01.dzn ../../mzn-warmstart-data/warm_start_68NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.27.01.dzn;1;-1;-1;-1;-1;;;;;3600.194;;;;;singleobj-mzn-gurobiWS-noBounds;68;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-setupcosts.mod $file;../../instances/68NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.27.01.dat;1;1.82E-06;561;-1;1;3980;561;100;70;3597.9;3600;3.99E-07;123;307912500;singleobj-opl-reprjob-noBounds;68;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-warmstart-setupcosts.mod $file;../../opl-warmstart-data/warm_start_68NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.27.01.dat;1;1.82E-06;561;-1;1;3989;561;100;70;3597.86;3600;3.99E-07;123;307912500;singleobj-opl-reprjob-WS-noBounds;68;setupcosts
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-warmstart-tardiness-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instances/68NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.27.01.dzn ../../mzn-warmstart-data/warm_start_68NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.27.01.dzn;1;0.993195369;305817269;1;1;4774;1353;100;;391.9898;402.6507;3.25E-07;100;307912500;singleobj-mzn-gurobiWS-noBounds;68;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-tardiness.mod $file;../../instances/68NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.27.01.dat;1;3.25E-07;100;-1;1;5067;1446;100;98;3597.77;3600;7.14E-08;22;307912500;singleobj-opl-reprjob-noBounds;68;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-warmstart-tardiness.mod $file;../../opl-warmstart-data/warm_start_68NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.27.01.dat;1;3.25E-07;100;-1;1;4090;972;100;73;3597.77;3600;7.14E-08;22;307912500;singleobj-opl-reprjob-WS-noBounds;68;tardiness
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-warmstart-batchcount-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instances/69NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.37.51.dzn ../../mzn-warmstart-data/warm_start_69NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.37.51.dzn;1;-1;-1;-1;-1;;;;;3600.2985;;;;;singleobj-mzn-gurobiWS-noBounds;69;batchcount
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-batchcount-objective.mzn $file --time-limit 3600000 -v;../../instances/69NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.37.51.dzn;1;-1;-1;-1;-1;;;;;3601.1865;;;;;singleobj-mzn-gurobi-noBounds;69;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-batchcount.mod $file;../../instances/69NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.37.51.dat;1;1.18E-07;37;-1;1;2450;425;98;37;3598.02;3600;3.19E-08;10;313950000;singleobj-opl-reprjob-noBounds;69;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-warmstart-batchcount.mod $file;../../opl-warmstart-data/warm_start_69NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.37.51.dat;1;1.18E-07;37;-1;1;2470;299;100;37;3597.75;3600;3.19E-08;10;313950000;singleobj-opl-reprjob-WS-noBounds;69;batchcount
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-warmstart-ovenruntime-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instances/69NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.37.51.dzn ../../mzn-warmstart-data/warm_start_69NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.37.51.dzn;1;-1;-1;-1;-1;;;;;3600.3761;;;;;singleobj-mzn-gurobiWS-noBounds;69;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-ovenruntime.mod $file;../../instances/69NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.37.51.dat;1;6.90E-06;2166;-1;1;2166;296;99;40;3597.81;3600;1.95E-06;613;313950000;singleobj-opl-reprjob-noBounds;69;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-warmstart-ovenruntime.mod $file;../../opl-warmstart-data/warm_start_69NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.37.51.dat;1;6.86E-06;2154;-1;1;2154;456;99;40;3597.6;3600;1.95E-06;613;313950000;singleobj-opl-reprjob-WS-noBounds;69;ovenruntime
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-warmstart-setupcosts-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instances/69NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.37.51.dzn ../../mzn-warmstart-data/warm_start_69NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.37.51.dzn;1;0.97325978;305554908;-1;1;4008;273;99;;3611.7319;3621.9887;2.23E-08;7;313950000;singleobj-mzn-gurobiWS-noBounds;69;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-setupcosts.mod $file;../../instances/69NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.37.51.dat;1;4.65E-07;146;-1;1;3064;146;99;49;3597.86;3600;5.73E-08;18;313950000;singleobj-opl-reprjob-noBounds;69;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-warmstart-setupcosts.mod $file;../../opl-warmstart-data/warm_start_69NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.37.51.dat;1;4.71E-07;148;-1;1;3004;148;100;48;3597.77;3600;5.73E-08;18;313950000;singleobj-opl-reprjob-WS-noBounds;69;setupcosts
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-warmstart-tardiness-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instances/69NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.37.51.dzn ../../mzn-warmstart-data/warm_start_69NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.37.51.dzn;1;0.906585495;284622516;-1;1;4983;896;91;;3610.7995;3621.008;9.87E-08;31;313950000;singleobj-mzn-gurobiWS-noBounds;69;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-tardiness.mod $file;../../instances/69NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.37.51.dat;1;2.71E-07;85;-1;1;4557;1073;85;88;3597.67;3600;1.59E-08;5;313950000;singleobj-opl-reprjob-noBounds;69;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-warmstart-tardiness.mod $file;../../opl-warmstart-data/warm_start_69NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.37.51.dat;1;2.71E-07;85;-1;1;4042;961;85;73;3597.76;3600;1.59E-08;5;313950000;singleobj-opl-reprjob-WS-noBounds;69;tardiness
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-warmstart-batchcount-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instances/70NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.44.38.dzn ../../mzn-warmstart-data/warm_start_70NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.44.38.dzn;1;0.990252601;81101688;-1;1;4793;724;100;68;3611.6059;3622.2438;7.81E-07;64;81900000;singleobj-mzn-gurobiWS-noBounds;70;batchcount
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-batchcount-objective.mzn $file --time-limit 3600000 -v;../../instances/70NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.44.38.dzn;1;0.990126007;81091320;-1;1;4783;710;100;68;3609.1733;3619.6411;7.45E-07;61;81900000;singleobj-mzn-gurobi-noBounds;70;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-batchcount.mod $file;../../instances/70NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.44.38.dat;1;8.30E-07;68;-1;1;4114;762;100;68;3597.65;3600;1.22E-07;10;81900000;singleobj-opl-reprjob-noBounds;70;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-warmstart-batchcount.mod $file;../../opl-warmstart-data/warm_start_70NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.44.38.dat;1;8.30E-07;68;-1;1;3992;858;98;68;3597.86;3600;1.22E-07;10;81900000;singleobj-opl-reprjob-WS-noBounds;70;batchcount
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-warmstart-ovenruntime-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instances/70NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.44.38.dzn ../../mzn-warmstart-data/warm_start_70NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.44.38.dzn;1;0.935493919;76616952;-1;1;3807;746;95;;3611.6755;3622.5287;3.97E-05;3254;81900000;singleobj-mzn-gurobiWS-noBounds;70;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-ovenruntime.mod $file;../../instances/70NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.44.38.dat;1;4.64E-05;3804;-1;1;3804;767;100;69;3597.84;3600;5.35E-06;438;81900000;singleobj-opl-reprjob-noBounds;70;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-warmstart-ovenruntime.mod $file;../../opl-warmstart-data/warm_start_70NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.44.38.dat;1;4.66E-05;3817;-1;1;3817;822;100;68;3597.81;3600;5.35E-06;438;81900000;singleobj-opl-reprjob-WS-noBounds;70;ovenruntime
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-warmstart-setupcosts-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instances/70NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.44.38.dzn ../../mzn-warmstart-data/warm_start_70NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.44.38.dzn;1;0.977905934;80090496;-1;1;4611;333;99;;3612.5012;3623.0873;3.66E-08;3;81900000;singleobj-mzn-gurobiWS-noBounds;70;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-setupcosts.mod $file;../../instances/70NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.44.38.dat;1;3.35E-06;274;-1;1;4477;274;99;79;3597.84;3600;2.69E-07;22;81900000;singleobj-opl-reprjob-noBounds;70;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-warmstart-setupcosts.mod $file;../../opl-warmstart-data/warm_start_70NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.44.38.dat;1;3.35E-06;274;-1;1;4469;274;100;79;3597.76;3600;2.69E-07;22;81900000;singleobj-opl-reprjob-WS-noBounds;70;setupcosts
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-warmstart-tardiness-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instances/70NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.44.38.dzn ../../mzn-warmstart-data/warm_start_70NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.44.38.dzn;1;0.850935971;69691656;-1;1;5178;913;85;;3610.6864;3621.5518;8.79E-07;72.00000001;81900000;singleobj-mzn-gurobiWS-noBounds;70;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-tardiness.mod $file;../../instances/70NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.44.38.dat;1;9.77E-07;80;-1;1;4266;900;80;77;3597.83;3600;9.77E-08;8;81900000;singleobj-opl-reprjob-noBounds;70;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-warmstart-tardiness.mod $file;../../opl-warmstart-data/warm_start_70NewRandomOvenSchedulingInstance-n100-k2-a5--2904-17.44.38.dat;1;9.77E-07;80;-1;1;4499;885;80;83;3597.74;3600;9.77E-08;8;81900000;singleobj-opl-reprjob-WS-noBounds;70;tardiness
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-warmstart-batchcount-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instances/71NewRandomOvenSchedulingInstance-n100-k5-a2--2904-17.53.50.dzn ../../mzn-warmstart-data/warm_start_71NewRandomOvenSchedulingInstance-n100-k5-a2--2904-17.53.50.dzn;1;0.964031746;60734;1;1;165;37;100;27;1997.5022;2021.9675;0.000428571;27;63000;singleobj-mzn-gurobiWS-noBounds;71;batchcount
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-batchcount-objective.mzn $file --time-limit 3600000 -v;../../instances/71NewRandomOvenSchedulingInstance-n100-k5-a2--2904-17.53.50.dzn;1;0.963809524;60720;1;1;162;36;100;27;2001.5507;2026.0147;0.000428571;27;63000;singleobj-mzn-gurobi-noBounds;71;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-batchcount.mod $file;../../instances/71NewRandomOvenSchedulingInstance-n100-k5-a2--2904-17.53.50.dat;1;0.000428571;27;-1;1;165;35;100;27;3596.61;3600;7.94E-05;5;63000;singleobj-opl-reprjob-noBounds;71;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-warmstart-batchcount.mod $file;../../opl-warmstart-data/warm_start_71NewRandomOvenSchedulingInstance-n100-k5-a2--2904-17.53.50.dat;1;0.000428571;27;-1;1;163;42;100;27;3596.83;3600;7.94E-05;5;63000;singleobj-opl-reprjob-WS-noBounds;71;batchcount
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-warmstart-ovenruntime-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instances/71NewRandomOvenSchedulingInstance-n100-k5-a2--2904-17.53.50.dzn ../../mzn-warmstart-data/warm_start_71NewRandomOvenSchedulingInstance-n100-k5-a2--2904-17.53.50.dzn;1;0.964507937;60764;-1;1;168;46;100;;3613.445;3638.0433;0.000942652;59.38710317;63000;singleobj-mzn-gurobiWS-noBounds;71;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-ovenruntime.mod $file;../../instances/71NewRandomOvenSchedulingInstance-n100-k5-a2--2904-17.53.50.dat;1;0.002571429;162;-1;1;162;38;100;27;3596.63;3600;0.000714286;45;63000;singleobj-opl-reprjob-noBounds;71;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-warmstart-ovenruntime.mod $file;../../opl-warmstart-data/warm_start_71NewRandomOvenSchedulingInstance-n100-k5-a2--2904-17.53.50.dat;1;0.002555556;161;-1;1;161;39;100;27;3596.75;3600;0.000714286;45;63000;singleobj-opl-reprjob-WS-noBounds;71;ovenruntime
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-warmstart-setupcosts-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instances/71NewRandomOvenSchedulingInstance-n100-k5-a2--2904-17.53.50.dzn ../../mzn-warmstart-data/warm_start_71NewRandomOvenSchedulingInstance-n100-k5-a2--2904-17.53.50.dzn;1;0.976444444;61516;-1;1;363;32;100;;3613.7487;3637.9269;0.000174603;11;63000;singleobj-mzn-gurobiWS-noBounds;71;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-setupcosts.mod $file;../../instances/71NewRandomOvenSchedulingInstance-n100-k5-a2--2904-17.53.50.dat;1;0.00052381;33;-1;1;350;33;100;60;3596.83;3600;6.35E-05;4;63000;singleobj-opl-reprjob-noBounds;71;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-warmstart-setupcosts.mod $file;../../opl-warmstart-data/warm_start_71NewRandomOvenSchedulingInstance-n100-k5-a2--2904-17.53.50.dat;1;0.000492063;31;-1;1;185;31;100;31;3596.64;3600;6.35E-05;4;63000;singleobj-opl-reprjob-WS-noBounds;71;setupcosts
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-warmstart-tardiness-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instances/71NewRandomOvenSchedulingInstance-n100-k5-a2--2904-17.53.50.dzn ../../mzn-warmstart-data/warm_start_71NewRandomOvenSchedulingInstance-n100-k5-a2--2904-17.53.50.dzn;1;0.966095238;60864;1;1;193;46;100;;277.604;301.9069;0.001587302;100;63000;singleobj-mzn-gurobiWS-noBounds;71;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-tardiness.mod $file;../../instances/71NewRandomOvenSchedulingInstance-n100-k5-a2--2904-17.53.50.dat;1;0.001587302;100;-1;1;552;129;100;100;3596.63;3600;7.94E-05;5;63000;singleobj-opl-reprjob-noBounds;71;tardiness
