config;instance;run;solutionCosts;integerSolutionCosts;optimal;feasible;total running time;total setup costs;number of too late jobs;number of batches;solve_time;total_time;normalized_objective_bound;int_objective_bound;normalization_const_int_to_float_obj;solution_method;instance_number;objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/21_oven_scheduling.minizinc_instance_1212-10.33.13.dzn ../../instancesUC1withLB/mzn/warmstart/21_warm_start_21RandomOvenSchedulingInstance-n25-k2-a2-WithInitialStates.dzn;1;0.5930884353741497;32694;1;1;89.0;18.0;15.0;13.0;274.2476;275.102563;0.5930884353741497;32694.0;55125.0;mzn-gurobiWS-LB-UB;21;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/22_oven_scheduling.minizinc_instance_1212-10.33.15.dzn ../../instancesUC1withLB/mzn/warmstart/22_warm_start_22RandomOvenSchedulingInstance-n25-k2-a2-WithInitialStates.dzn;1;0.923936507936508;14552;1;1;38.0;0.0;24.0;4.0;4.3866;5.252653;0.923936507936508;14552.0;15750.0;mzn-gurobiWS-LB-UB;22;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/23_oven_scheduling.minizinc_instance_1212-10.33.18.dzn ../../instancesUC1withLB/mzn/warmstart/23_warm_start_23RandomOvenSchedulingInstance-n25-k2-a2-WithInitialStates.dzn;1;0.9731141901576684;64156932;1;1;638.0;123.0;25.0;10.0;946.6838;947.549178;0.9731141901576684;64156932.0;65929500.0;mzn-gurobiWS-LB-UB;23;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/25_oven_scheduling.minizinc_instance_1212-10.33.22.dzn ../../instancesUC1withLB/mzn/warmstart/25_warm_start_25RandomOvenSchedulingInstance-n25-k2-a2-WithInitialStates.dzn;1;0.6663081232492997;1873242;-1;1;498.0;210.0;17.0;10.0;3608.7084;3609.577005;0.6325173768351785;1778243.5403;2811375.0;mzn-gurobiWS-LB-UB;25;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/26_oven_scheduling.minizinc_instance_1212-10.33.24.dzn ../../instancesUC1withLB/mzn/warmstart/26_warm_start_26RandomOvenSchedulingInstance-n25-k2-a5-WithInitialStates.dzn;1;0.9705396825396826;30572;-1;1;46.0;5.0;25.0;9.0;3608.984;3609.934919;0.9697777777777776;30548.0;31500.0;mzn-gurobiWS-LB-UB;26;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/27_oven_scheduling.minizinc_instance_1212-10.33.26.dzn ../../instancesUC1withLB/mzn/warmstart/27_warm_start_27RandomOvenSchedulingInstance-n25-k2-a5-WithInitialStates.dzn;1;0.9832455648926236;131632;-1;1;829.0;48.0;25.0;16.0;3608.8078;3609.775221;0.982797385620915;131572.0;133875.0;mzn-gurobiWS-LB-UB;27;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/28_oven_scheduling.minizinc_instance_1212-10.33.28.dzn ../../instancesUC1withLB/mzn/warmstart/28_warm_start_28RandomOvenSchedulingInstance-n25-k2-a5-WithInitialStates.dzn;1;0.5196253221288515;1739121;-1;1;729.0;171.0;13.0;15.0;3608.7452;3609.727737;0.3241755501535013;1084975.04442;3346875.0;mzn-gurobiWS-LB-UB;28;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/29_oven_scheduling.minizinc_instance_1212-10.33.31.dzn ../../instancesUC1withLB/mzn/warmstart/29_warm_start_29RandomOvenSchedulingInstance-n25-k2-a5-WithInitialStates.dzn;1;0.5345385281385281;2160872;-1;1;1171.0;72.0;13.0;18.0;3609.1145;3610.078069;0.4962814489919604;2006217.75755;4042500.0;mzn-gurobiWS-LB-UB;29;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/3_oven_scheduling.minizinc_instance_1212-10.32.40.dzn ../../instancesUC1withLB/mzn/warmstart/3_warm_start_03RandomOvenSchedulingInstance-n10-k2-a2-WithInitialStates.dzn;1;0.2255555555555555;1421;1;1;53.0;3.0;2.0;9.0;0.5046;1.03359;0.2255555555555555;1421.0;6300.0;mzn-gurobiWS-LB-UB;3;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/30_oven_scheduling.minizinc_instance_1212-10.33.33.dzn ../../instancesUC1withLB/mzn/warmstart/30_warm_start_30RandomOvenSchedulingInstance-n25-k2-a5-WithInitialStates.dzn;1;0.970615116514691;2993741;1;1;514.0;103.0;25.0;7.0;25.5637;26.501364;0.970615116514691;2993741.0;3084375.0;mzn-gurobiWS-LB-UB;30;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/31_oven_scheduling.minizinc_instance_1212-10.33.35.dzn ../../instancesUC1withLB/mzn/warmstart/31_warm_start_31RandomOvenSchedulingInstance-n25-k5-a2-WithInitialStates.dzn;1;0.5970793650793651;23510;1;1;75.0;22.0;15.0;15.0;557.0503;559.00579;0.5970793650793651;23510.0;39375.0;mzn-gurobiWS-LB-UB;31;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/32_oven_scheduling.minizinc_instance_1212-10.33.37.dzn ../../instancesUC1withLB/mzn/warmstart/32_warm_start_32RandomOvenSchedulingInstance-n25-k5-a2-WithInitialStates.dzn;1;0.3386666666666666;5334;1;1;113.0;41.0;8.0;19.0;2908.874;2910.67488;0.3386666666666666;5334.0;15750.0;mzn-gurobiWS-LB-UB;32;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/34_oven_scheduling.minizinc_instance_1212-10.33.41.dzn ../../instancesUC1withLB/mzn/warmstart/34_warm_start_34RandomOvenSchedulingInstance-n25-k5-a2-WithInitialStates.dzn;1;0.9392897354497356;2219072;1;1;607.0;292.0;24.0;13.0;1189.8744;1191.77657;0.9392897354497356;2219072.0;2362500.0;mzn-gurobiWS-LB-UB;34;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/35_oven_scheduling.minizinc_instance_1212-10.33.43.dzn ../../instancesUC1withLB/mzn/warmstart/35_warm_start_35RandomOvenSchedulingInstance-n25-k5-a2-WithInitialStates.dzn;1;0.2515118047218888;12649126;1;1;644.0;130.0;6.0;14.0;1797.7311;1799.6223;0.2515118047218888;12649126.0;50292375.0;mzn-gurobiWS-LB-UB;35;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/36_oven_scheduling.minizinc_instance_1212-10.33.45.dzn ../../instancesUC1withLB/mzn/warmstart/36_warm_start_36RandomOvenSchedulingInstance-n25-k5-a5-WithInitialStates.dzn;1;0.9653333333333334;17738;1;1;49.0;6.0;25.0;6.0;213.6154;215.45538;0.9653333333333334;17738.0;18375.0;mzn-gurobiWS-LB-UB;36;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/37_oven_scheduling.minizinc_instance_1212-10.33.47.dzn ../../instancesUC1withLB/mzn/warmstart/37_warm_start_37RandomOvenSchedulingInstance-n25-k5-a5-WithInitialStates.dzn;1;0.9937980952380951;5478312;1;1;1109.0;420.0;25.0;20.0;17.5172;19.76352;0.9937980952380951;5478312.0;5512500.0;mzn-gurobiWS-LB-UB;37;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/38_oven_scheduling.minizinc_instance_1212-10.33.49.dzn ../../instancesUC1withLB/mzn/warmstart/38_warm_start_38RandomOvenSchedulingInstance-n25-k5-a5-WithInitialStates.dzn;1;0.5659686446886447;1931368;-1;1;1044.0;134.0;14.0;18.0;3609.109;3611.32556;0.4828390357538461;1647688.20951;3412500.0;mzn-gurobiWS-LB-UB;38;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/39_oven_scheduling.minizinc_instance_1212-10.33.51.dzn ../../instancesUC1withLB/mzn/warmstart/39_warm_start_39RandomOvenSchedulingInstance-n25-k5-a5-WithInitialStates.dzn;1;0.8338461760461761;14446385;1;1;1087.0;235.0;21.0;19.0;258.1797;260.42923;0.8338461760461761;14446385.0;17325000.0;mzn-gurobiWS-LB-UB;39;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/4_oven_scheduling.minizinc_instance_1212-10.32.41.dzn ../../instancesUC1withLB/mzn/warmstart/4_warm_start_04RandomOvenSchedulingInstance-n10-k2-a2-WithInitialStates.dzn;1;0.4923809523809523;3102;1;1;22.0;7.0;5.0;3.0;3.4845;3.855719;0.4923809523809523;3102.0;6300.0;mzn-gurobiWS-LB-UB;4;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/40_oven_scheduling.minizinc_instance_1212-10.33.53.dzn ../../instancesUC1withLB/mzn/warmstart/40_warm_start_40RandomOvenSchedulingInstance-n25-k5-a5-WithInitialStates.dzn;1;0.4148020512820513;1415512;1;1;996.0;306.0;10.0;19.0;158.9104;161.04261;0.4148020512820513;1415512.0;3412500.0;mzn-gurobiWS-LB-UB;40;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/41_oven_scheduling.minizinc_instance_1212-10.33.55.dzn ../../instancesUC1withLB/mzn/warmstart/41_warm_start_41RandomOvenSchedulingInstance-n50-k2-a2-WithInitialStates.dzn;1;0.9619863945578232;35353;-1;1;76.0;7.0;50.0;12.0;3609.252;3611.87345;0.9610340136054422;35318.0;36750.0;mzn-gurobiWS-LB-UB;41;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/43_oven_scheduling.minizinc_instance_1212-10.33.59.dzn ../../instancesUC1withLB/mzn/warmstart/43_warm_start_43RandomOvenSchedulingInstance-n50-k2-a2-WithInitialStates.dzn;1;0.9653333333333334;30408;1;1;84.0;12.0;50.0;12.0;263.9683;266.51418;0.9653333333333334;30408.0;31500.0;mzn-gurobiWS-LB-UB;43;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/44_oven_scheduling.minizinc_instance_1212-10.34.01.dzn ../../instancesUC1withLB/mzn/warmstart/44_warm_start_44RandomOvenSchedulingInstance-n50-k2-a2-WithInitialStates.dzn;1;0.9648653968253968;139808996;1;1;703.0;174.0;50.0;11.0;1476.6114;1479.24273;0.9648653968253968;139808996.0;144900000.0;mzn-gurobiWS-LB-UB;44;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/46_oven_scheduling.minizinc_instance_1212-10.34.05.dzn ../../instancesUC1withLB/mzn/warmstart/46_warm_start_46RandomOvenSchedulingInstance-n50-k2-a5-WithInitialStates.dzn;1;0.8592634920634921;67667;-1;1;126.0;31.0;44.0;24.0;3610.3471;3613.17682;0.665815873015873;52433.0;78750.0;mzn-gurobiWS-LB-UB;46;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/47_oven_scheduling.minizinc_instance_1212-10.34.07.dzn ../../instancesUC1withLB/mzn/warmstart/47_warm_start_47RandomOvenSchedulingInstance-n50-k2-a5-WithInitialStates.dzn;1;0.9737299438150502;132147325;-1;1;1247.0;131.0;50.0;23.0;3609.7145;3612.94935;0.968678824721378;131461825.0;135712500.0;mzn-gurobiWS-LB-UB;47;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/48_oven_scheduling.minizinc_instance_1212-10.34.09.dzn ../../instancesUC1withLB/mzn/warmstart/48_warm_start_48RandomOvenSchedulingInstance-n50-k2-a5-WithInitialStates.dzn;1;0.5444751797862002;80538088;-1;1;1724.0;444.0;27.0;32.0;3609.5331;3612.41728;0.2880679494655004;42610651.0;147918750.0;mzn-gurobiWS-LB-UB;48;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/49_oven_scheduling.minizinc_instance_1212-10.34.11.dzn ../../instancesUC1withLB/mzn/warmstart/49_warm_start_49RandomOvenSchedulingInstance-n50-k2-a5-WithInitialStates.dzn;1;0.9704609523809524;764238;-1;1;974.0;425.0;50.0;17.0;3609.3099;3612.42607;0.9674209523809524;761844.0;787500.0;mzn-gurobiWS-LB-UB;49;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/5_oven_scheduling.minizinc_instance_1212-10.32.43.dzn ../../instancesUC1withLB/mzn/warmstart/5_warm_start_05RandomOvenSchedulingInstance-n10-k2-a2-WithInitialStates.dzn;1;0.308648056923919;1184190;1;1;296.0;77.0;3.0;5.0;4.6414;5.273711;0.308648056923919;1184190.0;3836700.0;mzn-gurobiWS-LB-UB;5;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/50_oven_scheduling.minizinc_instance_1212-10.34.13.dzn ../../instancesUC1withLB/mzn/warmstart/50_warm_start_50RandomOvenSchedulingInstance-n50-k2-a5-WithInitialStates.dzn;1;0.7065238095238096;1958484;-1;1;1047.0;242.0;36.0;22.0;3609.4007;3612.20446;0.4364920634920635;1209956.0;2772000.0;mzn-gurobiWS-LB-UB;50;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/51_oven_scheduling.minizinc_instance_1212-10.34.15.dzn ../../instancesUC1withLB/mzn/warmstart/51_warm_start_51RandomOvenSchedulingInstance-n50-k5-a2-WithInitialStates.dzn;1;0.970530612244898;107001;-1;1;144.0;39.0;50.0;22.0;3609.5673;3616.15623;0.9690086981133786;106833.208967;110250.0;mzn-gurobiWS-LB-UB;51;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/52_oven_scheduling.minizinc_instance_1212-10.34.17.dzn ../../instancesUC1withLB/mzn/warmstart/52_warm_start_52RandomOvenSchedulingInstance-n50-k5-a2-WithInitialStates.dzn;1;0.9147301587301588;28814;-1;1;139.0;29.0;47.0;23.0;3609.267;3615.89982;0.9134441839714286;28773.4917951;31500.0;mzn-gurobiWS-LB-UB;52;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/53_oven_scheduling.minizinc_instance_1212-10.34.19.dzn ../../instancesUC1withLB/mzn/warmstart/53_warm_start_53RandomOvenSchedulingInstance-n50-k5-a2-WithInitialStates.dzn;1;0.8928253968253969;28124;-1;1;113.0;36.0;46.0;18.0;3609.39;3615.71719;0.8907590271587301;28058.9093555;31500.0;mzn-gurobiWS-LB-UB;53;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/54_oven_scheduling.minizinc_instance_1212-10.34.21.dzn ../../instancesUC1withLB/mzn/warmstart/54_warm_start_54RandomOvenSchedulingInstance-n50-k5-a2-WithInitialStates.dzn;1;0.9587301587301588;30200;-1;1;50.0;0.0;50.0;7.0;3609.6451;3615.99969;0.9575873015873017;30164.0;31500.0;mzn-gurobiWS-LB-UB;54;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/56_oven_scheduling.minizinc_instance_1212-10.34.25.dzn ../../instancesUC1withLB/mzn/warmstart/56_warm_start_56RandomOvenSchedulingInstance-n50-k5-a5-WithInitialStates.dzn;1;0.8702222222222222;27412;-1;1;94.0;18.0;45.0;15.0;3608.1438;3614.80302;0.6211290820285714;19565.5660839;31500.0;mzn-gurobiWS-LB-UB;56;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/57_oven_scheduling.minizinc_instance_1212-10.34.27.dzn ../../instancesUC1withLB/mzn/warmstart/57_warm_start_57RandomOvenSchedulingInstance-n50-k5-a5-WithInitialStates.dzn;1;0.6536126984126984;51472;-1;1;151.0;32.0;33.0;29.0;3609.5235;3616.4742;0.56773577128;44709.1919883;78750.0;mzn-gurobiWS-LB-UB;57;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/58_oven_scheduling.minizinc_instance_1212-10.34.29.dzn ../../instancesUC1withLB/mzn/warmstart/58_warm_start_58RandomOvenSchedulingInstance-n50-k5-a5-WithInitialStates.dzn;1;0.8657606926406927;1249942;-1;1;1776.0;402.0;44.0;31.0;3610.0649;3617.63285;0.7432604962770564;1073082.3415;1443750.0;mzn-gurobiWS-LB-UB;58;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/59_oven_scheduling.minizinc_instance_1212-10.34.31.dzn ../../instancesUC1withLB/mzn/warmstart/59_warm_start_59RandomOvenSchedulingInstance-n50-k5-a5-WithInitialStates.dzn;1;0.8937936507936508;5630900;-1;1;1016.0;186.0;46.0;18.0;3609.3213;3616.71487;0.8125357769603174;5118975.39485;6300000.0;mzn-gurobiWS-LB-UB;59;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/6_oven_scheduling.minizinc_instance_1212-10.32.45.dzn ../../instancesUC1withLB/mzn/warmstart/6_warm_start_06RandomOvenSchedulingInstance-n10-k2-a5-WithInitialStates.dzn;1;0.9765079365079364;6152;1;1;35.0;6.0;10.0;6.0;1.1848;1.605791;0.9765079365079364;6152.0;6300.0;mzn-gurobiWS-LB-UB;6;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/61_oven_scheduling.minizinc_instance_1212-10.34.35.dzn ../../instancesUC1withLB/mzn/warmstart/61_warm_start_61RandomOvenSchedulingInstance-n100-k2-a2-WithInitialStates.dzn;1;0.9607074829931972;423672;-1;1;132.0;24.0;100.0;21.0;3610.5405;3619.59591;0.9587210884353742;422796.0;441000.0;mzn-gurobiWS-LB-UB;61;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/62_oven_scheduling.minizinc_instance_1212-10.34.37.dzn ../../instancesUC1withLB/mzn/warmstart/62_warm_start_62RandomOvenSchedulingInstance-n100-k2-a2-WithInitialStates.dzn;1;0.9720243486073676;227191251;-1;1;2344.0;587.0;100.0;42.0;3611.5935;3621.1427;0.9706424977538184;226868271.0;233730000.0;mzn-gurobiWS-LB-UB;62;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/63_oven_scheduling.minizinc_instance_1212-10.34.39.dzn ../../instancesUC1withLB/mzn/warmstart/63_warm_start_63RandomOvenSchedulingInstance-n100-k2-a2-WithInitialStates.dzn;1;0.8463245791245791;149558248;-1;1;1072.0;152.0;88.0;19.0;3610.7645;3619.76039;0.4615388167388167;81560832.0;176715000.0;mzn-gurobiWS-LB-UB;63;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/64_oven_scheduling.minizinc_instance_1212-10.34.41.dzn ../../instancesUC1withLB/mzn/warmstart/64_warm_start_64RandomOvenSchedulingInstance-n100-k2-a2-WithInitialStates.dzn;1;0.9674862914862916;5363744;-1;1;1690.0;391.0;100.0;34.0;3610.6211;3619.66231;0.9617503607503608;5331944.0;5544000.0;mzn-gurobiWS-LB-UB;64;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/67_oven_scheduling.minizinc_instance_1212-10.34.47.dzn ../../instancesUC1withLB/mzn/warmstart/67_warm_start_67RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dzn;1;0.7198730158730159;45352;-1;1;190.0;96.0;74.0;36.0;3610.9866;3620.47132;0.3414285714285714;21510.0;63000.0;mzn-gurobiWS-LB-UB;67;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/69_oven_scheduling.minizinc_instance_1212-10.34.51.dzn ../../instancesUC1withLB/mzn/warmstart/69_warm_start_69RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dzn;1;-1.0;-1;-1;-1;;;;;3600.8522;;;;;mzn-gurobiWS-LB-UB;69;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/7_oven_scheduling.minizinc_instance_1212-10.32.47.dzn ../../instancesUC1withLB/mzn/warmstart/7_warm_start_07RandomOvenSchedulingInstance-n10-k2-a5-WithInitialStates.dzn;1;0.9928679583449214;38556240;1;1;664.0;66.0;10.0;10.0;0.6832;1.103546;0.9928679583449214;38556240.0;38833200.0;mzn-gurobiWS-LB-UB;7;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-default.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/72_oven_scheduling.minizinc_instance_1212-10.34.57.dzn ../../instancesUC1withLB/mzn/warmstart/72_warm_start_72RandomOvenSchedulingInstance-n100-k5-a2-WithInitialStates.dzn;1;0.9633809523809524;60693;-1;1;159.0;19.0;100.0;27.0;3612.4494;3636.9473;0.959873015873016;60472.0;63000.0;mzn-gurobiWS-LB-UB;72;combined objective
