config;instance;run;solutionCosts;integerSolutionCosts;optimal;feasible;total running time;total setup costs;number of too late jobs;number of batches;solve_time;total_time;normalized_objective_bound;int_objective_bound;normalization_const_int_to_float_obj;solution_method;instance_number;objective
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/17_oven_scheduling.cpoptimizer_instance_1212-10.33.05.dat;1;9.19E-07;41;1;1;631;41;6;8;2.93;2.96;9.19E-07;41;44629200;singleobj-opl-reprjob-LB-noUB;17;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/17_warm_start_17RandomOvenSchedulingInstance-n10-k5-a5-WithInitialStates.dat;1;9.19E-07;41;1;1;631;41;7;8;3.4;3.44;9.19E-07;41;44629200;singleobj-opl-reprjob-LB-WS-noUB;17;setupcosts
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-tardiness-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/17_oven_scheduling.minizinc_instance_1212-10.33.05.dzn;1;0.137539683;6138286;1;1;770;106;1;10;1.2957;1.970645;2.24E-08;1;44629200;singleobj-mzn-gurobi-LB-noUB;17;tardiness
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-tardiness-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/17_oven_scheduling.minizinc_instance_1212-10.33.05.dzn ../../instancesUC1withLB/mzn/warmstart/17_warm_start_17RandomOvenSchedulingInstance-n10-k5-a5-WithInitialStates.dzn;1;0.138174603;6166622;1;1;770;122;1;10;1.1459;1.826912;2.24E-08;1;44629200;singleobj-mzn-gurobiWS-LB-noUB;17;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/17_oven_scheduling.cpoptimizer_instance_1212-10.33.05.dat;1;2.24E-08;1;1;1;770;128;1;10;0.06;0.11;2.24E-08;1;44629200;singleobj-opl-reprjob-LB-noUB;17;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/17_warm_start_17RandomOvenSchedulingInstance-n10-k5-a5-WithInitialStates.dat;1;2.24E-08;1;1;1;770;117;1;10;0.04;0.07;2.24E-08;1;44629200;singleobj-opl-reprjob-LB-WS-noUB;17;tardiness
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-batchcount-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/18_oven_scheduling.minizinc_instance_1212-10.33.07.dzn;1;0.982886003;340570;1;1;446;25;10;5;1.2387;2.203733;1.44E-05;5;346500;singleobj-mzn-gurobi-LB-noUB;18;batchcount
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-batchcount-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/18_oven_scheduling.minizinc_instance_1212-10.33.07.dzn ../../instancesUC1withLB/mzn/warmstart/18_warm_start_18RandomOvenSchedulingInstance-n10-k5-a5-WithInitialStates.dzn;1;0.97965368;339450;1;1;390;25;10;5;1.3219;1.997248;1.44E-05;5;346500;singleobj-mzn-gurobiWS-LB-noUB;18;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/18_oven_scheduling.cpoptimizer_instance_1212-10.33.07.dat;1;1.44E-05;5;1;1;390;25;10;5;0.09;0.2;1.44E-05;5;346500;singleobj-opl-reprjob-LB-noUB;18;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/18_warm_start_18RandomOvenSchedulingInstance-n10-k5-a5-WithInitialStates.dat;1;1.44E-05;5;1;1;390;25;10;5;0.15;0.31;1.44E-05;5;346500;singleobj-opl-reprjob-LB-WS-noUB;18;batchcount
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-ovenruntime-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/18_oven_scheduling.minizinc_instance_1212-10.33.07.dzn;1;0.97965368;339450;1;1;390;25;10;5;21.1672;21.83551;0.001125541;390;346500;singleobj-mzn-gurobi-LB-noUB;18;ovenruntime
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-ovenruntime-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/18_oven_scheduling.minizinc_instance_1212-10.33.07.dzn ../../instancesUC1withLB/mzn/warmstart/18_warm_start_18RandomOvenSchedulingInstance-n10-k5-a5-WithInitialStates.dzn;1;0.97965368;339450;1;1;390;25;10;5;12.1418;12.831995;0.001125541;390;346500;singleobj-mzn-gurobiWS-LB-noUB;18;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/18_oven_scheduling.cpoptimizer_instance_1212-10.33.07.dat;1;0.001125541;390;1;1;390;25;10;5;0.17;0.21;0.001125541;390;346500;singleobj-opl-reprjob-LB-noUB;18;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/18_warm_start_18RandomOvenSchedulingInstance-n10-k5-a5-WithInitialStates.dat;1;0.001125541;390;1;1;390;25;10;5;0.11;0.15;0.001125541;390;346500;singleobj-opl-reprjob-LB-WS-noUB;18;ovenruntime
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-setupcosts-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/18_oven_scheduling.minizinc_instance_1212-10.33.07.dzn;1;0.982597403;340470;1;1;441;25;10;5;1.8382;2.757282;7.22E-05;25;346500;singleobj-mzn-gurobi-LB-noUB;18;setupcosts
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-setupcosts-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/18_oven_scheduling.minizinc_instance_1212-10.33.07.dzn ../../instancesUC1withLB/mzn/warmstart/18_warm_start_18RandomOvenSchedulingInstance-n10-k5-a5-WithInitialStates.dzn;1;0.97965368;339450;1;1;390;25;10;5;1.4425;2.118496;7.22E-05;25;346500;singleobj-mzn-gurobiWS-LB-noUB;18;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/18_oven_scheduling.cpoptimizer_instance_1212-10.33.07.dat;1;7.22E-05;25;1;1;390;25;10;5;0.12;0.18;7.22E-05;25;346500;singleobj-opl-reprjob-LB-noUB;18;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/18_warm_start_18RandomOvenSchedulingInstance-n10-k5-a5-WithInitialStates.dat;1;7.22E-05;25;1;1;390;25;10;5;0.18;0.22;7.22E-05;25;346500;singleobj-opl-reprjob-LB-WS-noUB;18;setupcosts
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-tardiness-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/18_oven_scheduling.minizinc_instance_1212-10.33.07.dzn;1;0.988686869;342580;1;1;497;40;10;8;0.964;1.647034;2.89E-05;10;346500;singleobj-mzn-gurobi-LB-noUB;18;tardiness
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-tardiness-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/18_oven_scheduling.minizinc_instance_1212-10.33.07.dzn ../../instancesUC1withLB/mzn/warmstart/18_warm_start_18RandomOvenSchedulingInstance-n10-k5-a5-WithInitialStates.dzn;1;0.996421356;345260;1;1;631;40;10;8;0.761;1.463867;2.89E-05;10;346500;singleobj-mzn-gurobiWS-LB-noUB;18;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/18_oven_scheduling.cpoptimizer_instance_1212-10.33.07.dat;1;2.89E-05;10;1;1;537;40;10;8;0.02;0.06;2.89E-05;10;346500;singleobj-opl-reprjob-LB-noUB;18;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/18_warm_start_18RandomOvenSchedulingInstance-n10-k5-a5-WithInitialStates.dat;1;2.89E-05;10;1;1;497;40;10;8;0.03;0.06;2.89E-05;10;346500;singleobj-opl-reprjob-LB-WS-noUB;18;tardiness
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-batchcount-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/19_oven_scheduling.minizinc_instance_1212-10.33.09.dzn;1;0.324609524;34084;1;1;449;123;3;8;2.2201;3.199652;7.62E-05;8;105000;singleobj-mzn-gurobi-LB-noUB;19;batchcount
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-batchcount-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/19_oven_scheduling.minizinc_instance_1212-10.33.09.dzn ../../instancesUC1withLB/mzn/warmstart/19_warm_start_19RandomOvenSchedulingInstance-n10-k5-a5-WithInitialStates.dzn;1;0.90007619;94508;1;1;499;129;9;8;1.8097;2.510444;7.62E-05;8;105000;singleobj-mzn-gurobiWS-LB-noUB;19;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/19_oven_scheduling.cpoptimizer_instance_1212-10.33.09.dat;1;7.62E-05;8;1;1;416;111;8;8;0.31;0.43;7.62E-05;8;105000;singleobj-opl-reprjob-LB-noUB;19;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/19_warm_start_19RandomOvenSchedulingInstance-n10-k5-a5-WithInitialStates.dat;1;7.62E-05;8;1;1;449;132;6;8;0.1;0.15;7.62E-05;8;105000;singleobj-opl-reprjob-LB-WS-noUB;19;batchcount
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-ovenruntime-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/19_oven_scheduling.minizinc_instance_1212-10.33.09.dzn;1;0.322095238;33820;1;1;416;123;3;8;12.9668;13.627954;0.003961905;416;105000;singleobj-mzn-gurobi-LB-noUB;19;ovenruntime
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-ovenruntime-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/19_oven_scheduling.minizinc_instance_1212-10.33.09.dzn ../../instancesUC1withLB/mzn/warmstart/19_warm_start_19RandomOvenSchedulingInstance-n10-k5-a5-WithInitialStates.dzn;1;0.893714286;93840;1;1;416;128;9;8;1.5811;2.265011;0.003961905;416;105000;singleobj-mzn-gurobiWS-LB-noUB;19;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/19_oven_scheduling.cpoptimizer_instance_1212-10.33.09.dat;1;0.003961905;416;1;1;416;128;10;8;0.08;0.11;0.003961905;416;105000;singleobj-opl-reprjob-LB-noUB;19;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/19_warm_start_19RandomOvenSchedulingInstance-n10-k5-a5-WithInitialStates.dat;1;0.003961905;416;1;1;416;148;7;8;0.11;0.15;0.003961905;416;105000;singleobj-opl-reprjob-LB-WS-noUB;19;ovenruntime
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-setupcosts-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/19_oven_scheduling.minizinc_instance_1212-10.33.09.dzn;1;0.326895238;34324;1;1;499;83;3;9;26.5432;27.22896;0.000790476;83;105000;singleobj-mzn-gurobi-LB-noUB;19;setupcosts
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-setupcosts-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/19_oven_scheduling.minizinc_instance_1212-10.33.09.dzn ../../instancesUC1withLB/mzn/warmstart/19_warm_start_19RandomOvenSchedulingInstance-n10-k5-a5-WithInitialStates.dzn;1;0.700685714;73572;1;1;416;61;7;8;101.4517;102.12741;0.000580952;61;105000;singleobj-mzn-gurobiWS-LB-noUB;19;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/19_oven_scheduling.cpoptimizer_instance_1212-10.33.09.dat;1;0.000580952;61;1;1;416;61;8;8;28.47;28.5;0.000580952;61;105000;singleobj-opl-reprjob-LB-noUB;19;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/19_warm_start_19RandomOvenSchedulingInstance-n10-k5-a5-WithInitialStates.dat;1;0.000580952;61;1;1;416;61;7;8;21.45;21.49;0.000580952;61;105000;singleobj-opl-reprjob-LB-WS-noUB;19;setupcosts
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-tardiness-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/19_oven_scheduling.minizinc_instance_1212-10.33.09.dzn;1;0.2336;24528;1;1;499;134;2;10;2.9987;3.680886;1.90E-05;2;105000;singleobj-mzn-gurobi-LB-noUB;19;tardiness
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-tardiness-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/19_oven_scheduling.minizinc_instance_1212-10.33.09.dzn ../../instancesUC1withLB/mzn/warmstart/19_warm_start_19RandomOvenSchedulingInstance-n10-k5-a5-WithInitialStates.dzn;1;0.235161905;24692;1;1;499;175;2;10;1.3573;2.024053;1.90E-05;2;105000;singleobj-mzn-gurobiWS-LB-noUB;19;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/19_oven_scheduling.cpoptimizer_instance_1212-10.33.09.dat;1;1.90E-05;2;1;1;499;138;2;10;0.17;0.21;1.90E-05;2;105000;singleobj-opl-reprjob-LB-noUB;19;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/19_warm_start_19RandomOvenSchedulingInstance-n10-k5-a5-WithInitialStates.dat;1;1.90E-05;2;1;1;499;156;2;10;0.04;0.08;1.90E-05;2;105000;singleobj-opl-reprjob-LB-WS-noUB;19;tardiness
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-batchcount-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/20_oven_scheduling.minizinc_instance_1212-10.33.11.dzn;1;0.593695863;2107650;1;1;247;74;6;5;1.3607;2.330779;1.41E-06;5;3550050;singleobj-mzn-gurobi-LB-noUB;20;batchcount
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-batchcount-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/20_oven_scheduling.minizinc_instance_1212-10.33.11.dzn ../../instancesUC1withLB/mzn/warmstart/20_warm_start_20RandomOvenSchedulingInstance-n10-k5-a5-WithInitialStates.dzn;1;0.779541133;2767410;1;1;213;26;8;5;1.484;2.138278;1.41E-06;5;3550050;singleobj-mzn-gurobiWS-LB-noUB;20;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/20_oven_scheduling.cpoptimizer_instance_1212-10.33.10.dat;1;1.41E-06;5;1;1;207;53;8;5;0.11;0.2;1.41E-06;5;3550050;singleobj-opl-reprjob-LB-noUB;20;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/20_warm_start_20RandomOvenSchedulingInstance-n10-k5-a5-WithInitialStates.dat;1;1.41E-06;5;1;1;215;65;7;5;0.02;0.06;1.41E-06;5;3550050;singleobj-opl-reprjob-LB-WS-noUB;20;batchcount
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-ovenruntime-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/20_oven_scheduling.minizinc_instance_1212-10.33.11.dzn;1;0.591208011;2098818;1;1;215;74;6;5;4.0764;4.942927;6.06E-05;215;3550050;singleobj-mzn-gurobi-LB-noUB;20;ovenruntime
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-ovenruntime-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/20_oven_scheduling.minizinc_instance_1212-10.33.11.dzn ../../instancesUC1withLB/mzn/warmstart/20_warm_start_20RandomOvenSchedulingInstance-n10-k5-a5-WithInitialStates.dzn;1;0.78006845;2769282;1;1;207;50;8;5;9.5219;10.184514;5.83E-05;207;3550050;singleobj-mzn-gurobiWS-LB-noUB;20;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/20_oven_scheduling.cpoptimizer_instance_1212-10.33.10.dat;1;5.83E-05;207;1;1;207;41;10;5;0.42;0.45;5.83E-05;207;3550050;singleobj-opl-reprjob-LB-noUB;20;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/20_warm_start_20RandomOvenSchedulingInstance-n10-k5-a5-WithInitialStates.dat;1;5.83E-05;207;1;1;207;68;9;5;0.22;0.25;5.83E-05;207;3550050;singleobj-opl-reprjob-LB-WS-noUB;20;ovenruntime
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-setupcosts-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/20_oven_scheduling.minizinc_instance_1212-10.33.11.dzn;1;0.593542063;2107104;1;1;261;44;6;6;13.9731;14.635811;1.24E-05;44;3550050;singleobj-mzn-gurobi-LB-noUB;20;setupcosts
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-setupcosts-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/20_oven_scheduling.minizinc_instance_1212-10.33.11.dzn ../../instancesUC1withLB/mzn/warmstart/20_warm_start_20RandomOvenSchedulingInstance-n10-k5-a5-WithInitialStates.dzn;1;0.779696624;2767962;1;1;215;26;8;5;9.0678;9.729759;7.32E-06;26;3550050;singleobj-mzn-gurobiWS-LB-noUB;20;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/20_oven_scheduling.cpoptimizer_instance_1212-10.33.10.dat;1;7.32E-06;26;1;1;215;26;8;5;2.77;2.79;7.32E-06;26;3550050;singleobj-opl-reprjob-LB-noUB;20;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/20_warm_start_20RandomOvenSchedulingInstance-n10-k5-a5-WithInitialStates.dat;1;7.32E-06;26;1;1;215;26;8;5;3.6;3.63;7.32E-06;26;3550050;singleobj-opl-reprjob-LB-WS-noUB;20;setupcosts
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-tardiness-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/20_oven_scheduling.minizinc_instance_1212-10.33.11.dzn;1;0.518560865;1840917;1;1;488;107;5;9;1.1661;1.829079;1.41E-06;5;3550050;singleobj-mzn-gurobi-LB-noUB;20;tardiness
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-tardiness-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/20_oven_scheduling.minizinc_instance_1212-10.33.11.dzn ../../instancesUC1withLB/mzn/warmstart/20_warm_start_20RandomOvenSchedulingInstance-n10-k5-a5-WithInitialStates.dzn;1;0.507263278;1800810;1;1;356;82;5;7;0.9813;1.637625;1.41E-06;5;3550050;singleobj-mzn-gurobiWS-LB-noUB;20;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/20_oven_scheduling.cpoptimizer_instance_1212-10.33.10.dat;1;1.41E-06;5;1;1;262;72;5;7;0.08;0.12;1.41E-06;5;3550050;singleobj-opl-reprjob-LB-noUB;20;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/20_warm_start_20RandomOvenSchedulingInstance-n10-k5-a5-WithInitialStates.dat;1;1.41E-06;5;1;1;261;69;5;6;1.75;1.8;1.41E-06;5;3550050;singleobj-opl-reprjob-LB-WS-noUB;20;tardiness
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-batchcount-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/21_oven_scheduling.minizinc_instance_1212-10.33.13.dzn;1;0.669678005;36916;1;1;92;16;17;13;13.6454;14.501434;0.000235828;13;55125;singleobj-mzn-gurobi-LB-noUB;21;batchcount
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-batchcount-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/21_oven_scheduling.minizinc_instance_1212-10.33.13.dzn ../../instancesUC1withLB/mzn/warmstart/21_warm_start_21RandomOvenSchedulingInstance-n25-k2-a2-WithInitialStates.dzn;1;0.746539683;41153;1;1;91;23;19;13;4.1422;4.980925;0.000235828;13;55125;singleobj-mzn-gurobiWS-LB-noUB;21;batchcount
